,id,track_name,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic
2180,625334537,Geometry Dash,83931136,USD,1.99,266440,6263,5.0,4.5,2.10,4+,Games,37,4,1,1
2181,625411864,Sproggiwood,438601728,USD,4.99,105,37,4.5,4.5,1.2.10,12+,Games,40,5,1,1
2191,627879091,Sorcery!,170172416,USD,4.99,662,22,4.0,3.5,1.6.1,12+,Games,38,5,1,1
2192,627880433,Sorcery! 2,270895104,USD,4.99,308,10,5.0,5.0,1.3.2,12+,Games,38,5,1,1
2197,629059031,Draw Rider Plus,37103616,USD,1.99,1490,3,4.5,4.5,6.4,12+,Games,37,5,1,1
2204,632079234,Star Command,153100288,USD,2.99,3473,619,4.0,4.0,1.1.4,12+,Games,43,5,1,1
2207,632297587,Costume Quest,717484032,USD,2.99,408,356,4.0,4.0,1.03,12+,Games,40,4,1,1
2213,632598552,Rivals for Catan,288161792,USD,0.99,263,94,3.5,3.0,1.3.0,4+,Games,43,5,2,1
2215,633443676,Deus Ex: The Fall,1654582272,USD,4.99,6764,105,4.0,4.5,1.0.6,17+,Games,37,5,5,1
2216,633625517,Baldur's Gate II:EE,2272493568,USD,9.99,373,134,4.0,4.0,1.3,12+,Games,43,5,1,1
2217,634013256,Transport Tycoon,384600064,USD,6.99,516,8,4.5,4.5,1.3.4,4+,Games,40,5,5,1
2219,634235735,Duet Game,87994368,USD,2.99,14407,207,5.0,4.5,3.8,4+,Games,37,5,14,1
2224,634885478,The Inner World,2213945344,USD,2.99,425,316,4.5,4.5,1.3,4+,Games,40,5,1,1
2232,635819133,Castle Raid 2,346927104,USD,2.99,452,340,4.5,4.5,1.1,9+,Games,40,5,1,1
2238,637897973,Buddy & Me,130174976,USD,1.99,252,123,4.5,4.5,1.3.0,4+,Games,38,5,1,1
2243,639219540,Werewolf Special Package,17518592,USD,3.99,0,0,0.0,0.0,8.6,12+,Games,37,0,2,1
2246,639615384,Pacific Rim,695918592,USD,0.99,1522,277,4.0,4.0,1.9.13,9+,Games,36,5,1,1
2254,640364616,Terraria,126036992,USD,4.99,98036,11022,4.5,4.5,1.2.12785,9+,Games,37,5,5,1
2256,640484311,AZZL,130421760,USD,2.99,261,84,5.0,4.5,1.2,4+,Games,37,5,10,1
2261,641519483,Factory Balls,28557312,USD,0.99,144,62,4.5,5.0,1.5,4+,Games,40,5,16,1
2277,645675002,Formula Cartoon All-Stars – Crazy Cart Racing with Your Favorite Cartoon Network Characters,927440896,USD,2.99,168,162,4.0,4.0,3.5,4+,Games,43,4,1,1
2284,645797558,Hero Emblems,144809984,USD,3.99,597,289,4.5,4.5,1.06,12+,Games,40,5,7,1
2289,646436754,Machines at War 3 RTS,191706112,USD,6.99,608,96,4.5,5.0,2.1,17+,Games,40,5,10,1
2290,646489967,Castle of Illusion Starring Mickey Mouse,555233280,USD,4.99,852,852,3.5,3.5,1.0,9+,Games,35,5,6,1
2297,648019675,D&D Lords of Waterdeep,563081216,USD,6.99,1772,545,4.5,4.5,1.2.4,9+,Games,43,5,1,1
2310,649983655,Sniper Shooter Pro by Fun Games For Free,110870528,USD,0.99,945,95,5.0,5.0,4.9,17+,Games,40,5,1,1
2316,651277515,Sabres of Infinity,41937920,USD,2.99,169,57,4.5,4.5,1.5.0,12+,Games,38,5,1,1
2320,651978174,Construction Simulator 2014,395522048,USD,0.99,2470,984,4.0,4.0,1.04,4+,Games,36,5,18,1
2323,652138155,Ice Fishing Derby Premium,30641152,USD,2.99,47,2,4.0,4.0,1.11,4+,Games,40,3,1,1
2337,654898029,Weaphones WW2: Firearms Simulator,62558208,USD,2.99,2122,129,5.0,4.5,1.5.0,12+,Games,43,5,16,1
2338,655619282,Call of Duty®: Strike Team,1790959616,USD,6.99,9097,2662,4.0,4.5,1.4.0,17+,Games,39,5,5,1
2339,655749677,Breach & Clear,1015242752,USD,3.99,5513,665,4.5,4.5,2.3.0,17+,Games,39,5,1,1
2342,656163700,Icebreaker: A Viking Voyage,60375040,USD,0.99,726,52,4.5,4.5,1.3.0,9+,Games,43,0,1,1
2345,656723874,Home - A Unique Horror Adventure,49221632,USD,2.99,348,35,3.5,3.5,1.5.4,12+,Games,43,5,1,1
2346,656773485,BlackOut: Bring the color back in the sky,170045440,USD,2.99,226,96,4.0,4.0,1.07,4+,Games,43,5,1,1
2347,656951157,LIMBO,135050240,USD,4.99,15030,319,4.5,4.5,1.1.15,12+,Games,37,5,13,1
2352,657395017,Forbidden Desert,190652416,USD,6.99,78,30,5.0,5.0,1.2,9+,Games,24,5,1,1
2354,657638474,Lightbot : Programming Puzzles,55465984,USD,2.99,108,9,4.5,4.5,1.6.7,4+,Games,43,5,1,1
2356,657811530,Rayman Fiesta Run,146302976,USD,2.99,5078,761,4.5,4.5,1.5.3,4+,Games,38,5,13,1
2362,658828559,Mancala Pro,56049664,USD,1.99,289,46,4.5,4.0,2.0,4+,Games,43,2,1,1
2371,660687537,SAMURAI SHODOWN II,69730304,USD,2.99,195,79,3.5,3.5,1.1.2,12+,Games,43,5,2,1
2373,660982355,EPOCH.2,802537472,USD,0.99,3525,970,4.5,4.5,1.3.1,9+,Games,40,5,13,1
2377,662569685,Riptide GP2,59541504,USD,1.99,3311,380,4.5,4.5,1.3.1,4+,Games,40,5,1,1
2378,662611545,Lotto Out! - Mexican Loteria,72475648,USD,0.99,26,6,3.5,3.5,2.3,12+,Games,40,5,2,1
2380,663068211,SimpleRockets,25284608,USD,2.99,1436,155,4.5,4.5,1.6.10,4+,Games,43,5,1,1
2381,663547503,rymdkapsel,78278656,USD,3.99,1622,236,4.5,4.5,3.0.2,9+,Games,38,3,1,1
2382,663820495,Tomb Raider I,341276672,USD,0.99,702,38,4.0,4.0,1.0.4,12+,Games,38,5,11,1
2387,664783704,LEGO® The Lord of the Rings™,1497927680,USD,4.99,2054,2054,4.5,4.5,1.0,9+,Games,40,5,1,1
2389,665001825,Hunter Island: Monsters & Dragons,91312128,USD,0.99,5305,632,4.5,4.5,2.02,9+,Games,40,5,6,1
2396,666508823,Battleheart Legacy,889060352,USD,4.99,3376,336,4.5,4.5,1.3.1,12+,Games,43,5,1,1
2398,667362389,The Room Two,460077056,USD,1.99,36809,2858,5.0,5.0,1.0.4,9+,Games,39,4,1,1
2417,670109767,Rebuild 3: Gangs of Deadsville,105250816,USD,4.99,238,12,4.5,4.5,1.6.16,12+,Games,38,5,1,1
2421,671123035,Burger Shop,25294848,USD,0.99,299,18,5.0,5.0,1.2,4+,Games,40,0,12,1
2425,672002602,Blackbar,3671040,USD,2.99,409,46,4.0,3.5,1.1.3,9+,Games,37,3,2,1
2435,673612506,Alice Trapped in Wonderland,363242496,USD,0.99,317,12,4.5,4.0,1.3,4+,Games,37,5,4,1
2436,673672983,Fragment's Note2 Side:雫,896147456,USD,2.99,0,0,0.0,0.0,1.05,4+,Games,43,4,1,1
2447,678448523,Skip-Bo™ Pro - The Classic Family Card Game,93094912,USD,1.99,10239,93,4.5,4.0,3.0.2,4+,Games,38,5,9,1
2456,680366065,DEVICE 6,851309568,USD,3.99,2036,243,4.5,4.5,1.2,12+,Games,38,5,1,1
2457,680436745,Colossatron: Massive World Threat,79237120,USD,0.99,2817,475,4.5,4.5,1.0.8,12+,Games,38,5,13,1
2458,680581294,Rabbids Big Bang,199843840,USD,0.99,598,115,4.5,4.5,2.1.5,9+,Games,39,5,10,1
2462,681814050,Cut the Rope 2,141105152,USD,1.99,12376,162,4.5,4.5,1.6.9,4+,Games,40,5,10,1
2463,681942253,Talisman,73767936,USD,1.99,511,9,4.0,4.0,10.5,4+,Games,40,5,6,1
2464,681966300,SUBURBIA City Building Board Game,56918016,USD,4.99,217,7,4.0,2.5,1.2.5,4+,Games,38,5,2,1
2487,687888390,République,3646993408,USD,1.99,7078,102,4.5,3.5,5.03,12+,Games,37,1,1,1
2488,688285246,Doom and Destiny,164665344,USD,2.99,725,461,4.5,4.5,1.8.3,12+,Games,38,5,1,1
2491,688983474,IQ Test - Pro Edition,66921472,USD,2.99,529,8,4.5,4.5,5.7,4+,Games,37,4,1,1
2503,691102150,Octagon - A Minimal Arcade Game with Maximum Challenge,30543872,USD,1.99,1072,514,4.5,4.0,3.1,4+,Games,40,5,1,1
2512,693045097,Lost Echo,613933056,USD,2.99,684,87,4.5,4.0,1.9.12,12+,Games,40,5,11,1
2523,694695717,ULTRA4 Offroad Racing,92291072,USD,1.99,205,142,3.5,3.5,1.02,4+,Games,40,5,1,1
2526,695108484,Icycle: On Thin Ice,82700288,USD,2.99,2347,91,4.5,4.5,2.0.3,4+,Games,38,5,6,1
2530,696450432,Electric RC Sim,71966720,USD,2.99,209,21,4.5,4.0,1.4,4+,Games,39,4,1,1
2539,699687299,Feed Me Oil 2,71624704,USD,0.99,296,2,4.0,4.0,1.3.6,4+,Games,38,5,10,1
2540,700227648,Race The Sun,151481344,USD,4.99,602,106,4.5,4.5,1.02,4+,Games,25,5,1,1
2543,700637744,Deemo,2219819008,USD,1.99,15855,270,5.0,5.0,3.0.5,4+,Games,38,5,1,1
2546,700793523,Pandemic: The Board Game,72974336,USD,2.99,1259,415,4.5,4.5,1.2.5,4+,Games,38,5,17,1
2549,701598884,Magic Tower Touch,15577088,USD,0.99,91,61,4.5,4.5,1.0.3,4+,Games,43,0,2,1
2561,708196645,Oceanhorn ™,428865536,USD,7.99,4336,8,4.5,4.5,3.0.1,9+,Games,37,5,11,1
2563,708388097,Dreii,142579712,USD,3.99,148,20,4.0,4.0,2.0.0,4+,Games,38,5,1,1
2578,715822238,Papa's Freezeria HD,58384384,USD,2.99,2535,287,4.5,4.5,1.1.3,4+,Games,24,5,1,1
2592,719320397,Dominos Pro,54100992,USD,1.99,1072,37,4.5,4.0,2.5,4+,Games,43,1,1,1
2593,719401490,FINAL FANTASY VI,698171392,USD,14.99,2998,592,4.5,4.5,2.0.4,9+,Games,38,5,12,1
2598,720068876,Touchgrind Skate 2,168042496,USD,4.99,2816,15,4.5,4.5,1.5,4+,Games,37,5,9,1
2601,720208070,Block Fortress: War,451338240,USD,1.99,1889,804,4.5,4.5,1.2.4,12+,Games,43,5,1,1
2602,720656825,Broken Sword 5 - the Serpent's Curse,1943845888,USD,6.99,199,26,4.0,4.5,1.14,12+,Games,38,5,1,1
2603,720725216,Blocky Roads,51849216,USD,0.99,3282,3,4.5,4.5,1.2.3,4+,Games,37,5,26,1
2604,720825227,Optical Inquisitor 17+,54808576,USD,0.99,12099,1922,5.0,5.0,1.5,17+,Games,43,5,16,1
2606,721623681,G1牧場ステークス,189901824,USD,4.99,0,0,0.0,0.0,2.02,4+,Games,38,5,1,1
2608,721911537,The Occupant,80564224,USD,0.99,155,151,4.5,4.5,1.1,9+,Games,39,4,1,1
2612,723795263,Trivia Crack (No Ads),247385088,USD,2.99,77370,2,4.5,4.5,2.40,4+,Games,37,5,26,1
2620,725222149,Battle Supremacy,1079500800,USD,4.99,3124,319,4.0,4.0,1.3.0,12+,Games,38,5,10,1
2623,726147252,Sunday Lawn Seasons,15258624,USD,0.99,1420,173,4.5,4.5,1.04.1,4+,Games,40,3,1,1
2628,727466621,THE KING OF FIGHTERS '97,106971136,USD,2.99,681,560,4.5,4.5,1.1,12+,Games,43,5,2,1
2631,728293409,Monument Valley,673243136,USD,3.99,24909,510,4.5,4.5,2.4.60,4+,Games,38,5,1,1
2642,730919094,Double Dragon Trilogy,133456896,USD,2.99,427,73,4.0,4.0,1.2,12+,Games,39,5,2,1
2646,731645633,Hitman GO,1098042368,USD,4.99,8673,227,4.5,4.5,1.12.9,9+,Games,40,5,10,1
2655,735128536,God of Light,320721920,USD,1.99,3542,92,4.5,4.5,1.2,4+,Games,37,5,10,1
2657,735752897,Beat the Boss 3 (17+),344064000,USD,0.99,507,90,4.5,4.0,2.0.0,17+,Games,40,5,15,1
2663,736579117,Raildale - Railroad & Railway Building Game,16873472,USD,2.99,61,18,4.0,3.5,1.5.8,4+,Games,40,5,10,1
2664,736683061,A Dark Room,26759168,USD,0.99,29540,2749,4.5,5.0,2.33,12+,Games,38,1,1,1
2666,737006024,LEGO® Marvel Super Heroes: Universe in Peril,1265238016,USD,4.99,1784,884,4.0,4.0,1.4,9+,Games,38,5,1,1
2671,739234325,Ski Safari: Adventure Time - Stunt Skiing Endless Runner with Finn and BMO,315658240,USD,0.99,3699,827,4.5,4.5,1.5.5,4+,Games,43,5,11,1
2675,740602894,Detective Grimoire,168226816,USD,1.99,439,382,4.5,4.5,1.0.2,9+,Games,43,5,1,1
2684,742625884,Blek,118883328,USD,2.99,20144,64,4.5,4.5,1.7,4+,Games,37,4,1,1
2689,744769918,MONSTER HUNTER FREEDOM UNITE for iOS,1219313664,USD,14.99,2170,87,4.5,4.5,1.00.11,12+,Games,36,5,5,1
2690,744851208,Pocket Stables,189939712,USD,4.99,160,1,4.5,5.0,2.02,4+,Games,38,5,4,1
2721,757228497,Skateboard Party 2,1294111744,USD,1.99,187,6,4.5,5.0,1.12,12+,Games,38,5,11,1
2723,758453889,AJ Jump: Animal Jam Kangaroos!,160192512,USD,1.99,834,65,4.5,3.5,1.6,4+,Games,40,5,1,1
2725,760295036,Weaphones: Firearms Simulator Volume 2,35201024,USD,2.99,481,264,4.5,4.5,1.3.0,12+,Games,43,5,16,1
2729,761980429,戦国乙女〜剣戟に舞う白き剣聖〜,1406185472,USD,14.99,0,0,0.0,0.0,1.0.4,17+,Games,43,0,2,0
2730,762124422,スナイパイ72,815697920,USD,0.99,0,0,0.0,0.0,1.0.1,12+,Games,43,5,1,1
2731,762630884,"Blokus™ – Attack, Block & Defend!",108665856,USD,1.99,423,36,3.5,3.0,1.2.0,4+,Games,37,5,31,1
2734,763692274,Grand Theft Auto: San Andreas,2060416000,USD,6.99,32533,188,4.0,4.0,2.0,17+,Games,37,5,7,1
2739,765256153,Hard Time VIP (Prison Sim),47905792,USD,4.99,276,12,4.0,4.5,1.36,17+,Games,40,4,16,1
2741,766354752,AngerForce - Strikers,307089408,USD,3.99,22,1,3.5,4.0,1.36,9+,Games,40,5,4,1
2742,766396167,Power Ping Pong,742855680,USD,4.99,69,0,3.5,0.0,1.2.1,4+,Games,37,5,2,1
2748,767546279,Spider: Rite of the Shrouded Moon,908151808,USD,4.99,155,38,4.5,4.5,1.1.1,9+,Games,38,4,1,1
2755,768620766,合戦!!にんじゃ村,186089472,USD,4.99,0,0,0.0,0.0,2.00,4+,Games,38,5,1,1
2763,770903376,Pointless Quiz,80462848,USD,1.99,32,5,4.5,5.0,2.4,4+,Games,38,5,1,1
2764,771269254,LEGO® Star Wars™:  Microfighters,248688640,USD,0.99,139,28,3.5,3.5,1.51,9+,Games,40,5,1,1
2768,771989093,LEGO® Friends,766447616,USD,4.99,400,316,4.0,4.5,1.2.67152,4+,Games,38,5,1,1
2770,773126820,Ducky Fuzz,61550592,USD,0.99,1,1,5.0,5.0,1.03,9+,Games,43,4,1,1
2776,774875399,Kahuna,60870656,USD,0.99,59,39,4.0,4.0,1.1,4+,Games,40,5,3,1
2781,775888026,Shadowmatic,314895360,USD,3.99,6136,342,4.5,5.0,1.9.5,4+,Games,40,5,13,1
2785,776865453,Motorsport Manager,714420224,USD,1.99,2394,1821,4.5,4.5,1.1.5,9+,Games,38,5,6,1
2797,778679533,Isabelle Dance Studio,563912704,USD,0.99,178,114,3.0,3.0,1.0.2,4+,Games,40,4,1,1
2798,779157948,Threes!,93796352,USD,2.99,18494,1983,4.5,3.5,1.3.5,4+,Games,40,5,1,1
2799,779561331,The Amazing Spider-Man 2,1452716032,USD,6.99,8843,4622,4.0,4.5,1.2.0,12+,Games,38,5,16,1
2800,780214292,Santa was in my House! Catch Santa Camera,11927552,USD,0.99,2,2,1.0,1.0,1.0,4+,Games,43,2,1,1
2804,783636913,First Strike 1.3,149073920,USD,3.99,1016,3,4.0,4.5,1.3.1.1,12+,Games,38,5,1,1
2805,783753727,R.B.I. Baseball 14,839073792,USD,4.99,4459,1703,3.0,4.0,1.0.5,4+,Games,40,5,1,1
2806,783960953,Shadow Blade,606646272,USD,1.99,503,37,4.5,4.5,1.5.2,12+,Games,43,5,1,1
2815,785904635,Farming USA,92385280,USD,1.99,987,35,4.5,4.0,1.7,4+,Games,38,1,1,1
2818,787141016,Patrick Kane's MVP Hockey,162003968,USD,3.99,849,113,4.5,4.5,1.4.0,4+,Games,38,5,1,1
2820,789356890,AG Drive,541367296,USD,3.99,1218,93,4.0,3.5,1.8.2,4+,Games,37,5,1,1
2825,791134629,"Warhammer 40,000: Deathwatch - Tyranid Invasion",1676402688,USD,1.99,2917,2550,4.5,4.5,1.3,12+,Games,37,4,1,1
2827,791341471,Card Wars - Adventure Time Card Game,1256266752,USD,3.99,13245,1095,3.5,4.0,1.11.0,9+,Games,40,5,6,1
2845,794884903,Jumpy Horse Show Jumping,1122046976,USD,2.99,746,39,4.0,4.5,1.9,4+,Games,37,2,1,1
2847,794960248,Tengami,259990528,USD,3.99,703,31,4.0,4.5,1.4.1,4+,Games,37,5,14,1
2849,796149420,Carp Fishing Simulator,449393664,USD,4.99,39,8,4.0,4.5,2.0.0,4+,Games,37,4,1,1
2861,797809194,TMNT: Brothers Unite,270014464,USD,2.99,449,0,4.0,0.0,1.0.3,9+,Games,40,5,1,1
2865,799471892,Out There: Ω Edition,164665344,USD,3.99,1895,32,4.5,4.0,2.5,4+,Games,40,5,7,1
2870,803346990,Athletics: Winter Sports (Full Version),147554304,USD,0.99,142,0,4.0,0.0,2.0,4+,Games,37,5,1,1
2872,804069802,Shin Megami Tensei (ENG),27975680,USD,7.99,147,147,5.0,5.0,1.0.0,12+,Games,43,0,1,0
2891,807416704,X-Tactics,94363648,USD,3.99,25,2,5.0,5.0,2.4.0,12+,Games,38,5,6,1
2894,808296431,Crashlands,117937152,USD,4.99,1721,32,4.5,5.0,1.2.14,9+,Games,37,5,1,1
2899,809657936,Fragment's Note2 Side:雪月,1169608704,USD,2.99,0,0,0.0,0.0,1.0.3,4+,Games,43,4,1,1
2902,811397653,You Must Build A Boat,98627584,USD,2.99,444,194,4.0,4.0,1.2.1769,4+,Games,40,5,1,1
2903,813330182,Autumn Dynasty Warlords,240103424,USD,6.99,572,222,4.5,4.5,2.11,9+,Games,40,5,1,1
2906,814323051,Bridge Constructor Medieval,104359936,USD,1.99,262,39,4.5,4.5,1.5,4+,Games,43,5,13,1
2907,814466047,Star Horizon,955272192,USD,3.99,200,4,4.0,4.0,2.2.3,9+,Games,38,5,10,1
2910,814977594,Surgeon Simulator,514434048,USD,4.99,4820,43,4.0,3.5,1.5,12+,Games,37,5,1,1
2928,821399915,"单机三国志-不抽卡无体力,战个痛快",134600704,USD,0.99,15,0,4.5,0.0,1.3.9,9+,Games,43,5,2,1
2931,822701037,Sometimes You Die,27910144,USD,1.99,428,88,4.0,4.5,1.31,12+,Games,40,3,2,1
2936,823804745,Multiplayer Terraria edition,15790080,USD,3.99,6981,628,4.0,4.0,1.5,9+,Games,37,5,1,1
2937,823869162,SimplePlanes,338566144,USD,4.99,2767,539,4.5,5.0,1.5.3,4+,Games,40,5,1,1
2941,824305459,Papa's Freezeria To Go!,53638144,USD,0.99,885,28,4.5,4.0,1.1.2,4+,Games,37,0,1,1
2963,830201595,大空ヘクタール農園,109408256,USD,4.99,0,0,0.0,0.0,2.0.0,4+,Games,38,5,1,1
2966,830515294,Fix My Car: Custom Mods,53654528,USD,1.99,87,6,4.0,3.5,11.0,4+,Games,40,5,25,1
2967,830544402,Leo's Fortune,96093184,USD,4.99,6776,346,4.5,4.5,1.0.7,9+,Games,37,5,11,1
2971,833951143,FTL: Faster Than Light,179816448,USD,9.99,3832,21,4.5,5.0,1.5.14,9+,Games,24,5,1,1
2975,834315918,Space Marshals,443423744,USD,3.99,3515,87,4.5,4.5,1.3.3,12+,Games,38,5,9,1
2978,834715612,Forgotten Memories: Alternate Realities,1361486848,USD,5.99,669,222,4.0,4.5,1.0.6,12+,Games,38,5,1,1
2991,837860959,Mini Metro,113240064,USD,4.99,4064,338,5.0,5.0,1.6.1,4+,Games,37,5,1,1
2992,838455884,Sumotori Dreams,6471680,USD,0.99,1036,150,4.0,4.0,1.3,4+,Games,38,4,1,1
3003,840469989,Skullduggery!,149618688,USD,2.99,409,132,4.5,5.0,1.3,9+,Games,40,5,1,1
3004,840811083,Rules!,56890368,USD,2.99,835,17,4.5,4.5,4.0.4,4+,Games,38,5,4,1
3013,842617644,AirAttack 2,510278656,USD,0.99,229,34,4.5,5.0,1.1,9+,Games,37,5,1,1
3037,848515450,ALONE...,50423808,USD,0.99,465,3,4.5,5.0,1.0.10,4+,Games,37,5,1,1
3038,848651098,8-Bit RPG Creator,40919040,USD,2.99,73,71,4.0,4.0,1.53,9+,Games,43,5,1,1
3040,849095637,Thomas Was Alone,228364288,USD,4.99,1226,1022,5.0,5.0,2.0,9+,Games,38,5,1,1
3044,849796318,Kiwanuka,49516544,USD,0.99,1025,313,4.5,4.5,1.2,4+,Games,43,5,1,1
3047,850863885,Ambition: Strategy War Game,54139904,USD,3.99,360,27,3.5,3.5,2.7,9+,Games,37,5,1,1
3050,852197796,Red Ball 4,105723904,USD,0.99,9818,177,4.5,4.5,1.3.11,4+,Games,38,5,15,1
3061,853246110,Mr Jack Pocket,100689920,USD,2.99,31,9,3.5,3.0,2.0.2,4+,Games,40,4,1,1
3062,853706620,Botanicula,660328448,USD,4.99,959,99,4.5,4.5,1.1.3,9+,Games,37,5,16,1
3067,854245283,Cooking Academy 2: World Cuisine (Full),133746688,USD,2.99,988,530,4.5,4.5,1.0.4,4+,Games,40,5,0,1
3073,857555369,Wayward Souls,47943680,USD,6.99,2061,108,4.5,4.5,1.34,9+,Games,43,5,1,1
3075,857654965,Pop Jump,130396160,USD,0.99,1,1,2.0,2.0,1.2.0,4+,Games,43,3,16,1
3083,859644120,Game Studio Tycoon – Become A Game Developer!,137838592,USD,1.99,131,3,4.5,3.0,2.2,4+,Games,37,4,1,1
3087,860454499,Mud Bogger ( 3D Monster Truck Driving & Racing Games ),109277184,USD,0.99,16,9,2.5,2.5,1.2,9+,Games,43,5,8,1
3088,860620713,Table Tennis Touch,318714880,USD,2.99,1701,120,4.5,5.0,2.2.1230,4+,Games,37,5,12,1
3097,862880884,パチスロ モンスターハンター 月下雷鳴,1997754368,USD,14.99,0,0,0.0,0.0,1.0.2,12+,Games,43,0,1,0
3104,864880531,Civilization Revolution 2,1009885184,USD,9.99,5416,2804,4.0,4.0,1.5.3,12+,Games,38,5,6,1
3121,868123351,Pixel Cup Soccer,45298688,USD,0.99,64,1,4.0,5.0,1.5.3,4+,Games,38,5,1,1
3122,868692227,Goat Simulator,436621312,USD,4.99,34819,167,4.5,4.0,1.9.3,9+,Games,38,5,1,1
3124,868773703,Stealers Steal: A thief's quest for gold,120459264,USD,0.99,12,3,5.0,5.0,1.5.0,9+,Games,38,5,1,1
3126,869011374,The Lost Ship,68837376,USD,0.99,262,153,4.5,4.5,1.7,4+,Games,40,5,1,1
3129,869329921,WorldCraft : 3D Build & Craft,185914368,USD,0.99,468,50,4.0,4.0,2.4.7,4+,Games,43,5,1,1
3131,869869881,Tormentum - a Point & Click Adventure,367181824,USD,4.99,127,48,4.5,5.0,1.5.0,9+,Games,38,5,10,1
3134,870322730,Implosion - Never Lose Hope,2610579456,USD,9.99,1644,469,4.5,4.5,1.2.4,12+,Games,35,5,1,1
3139,871197819,FOTONICA,263354368,USD,2.99,352,13,4.5,4.5,1.1.9,4+,Games,40,5,10,1
3141,871235562,Tomb Raider II,310942720,USD,0.99,330,31,4.0,4.0,1.0.3,12+,Games,38,4,7,1
3142,871458763,Stay In The Line Pro,6758400,USD,0.99,474,107,4.0,4.5,1.0.3,4+,Games,40,0,1,1
3147,872438427,星になったカイロくん,186052608,USD,4.99,0,0,0.0,0.0,2.01,4+,Games,38,5,1,1
3154,874845056,"Skater - Skate Legendary Spots, Perfect Board Feel",398277632,USD,4.99,2040,137,4.0,3.5,1.6.5,4+,Games,37,5,1,1
3179,878659964,Super Slowmo Shooter,19880960,USD,0.99,208,22,3.5,4.0,1.1,17+,Games,40,5,1,1
3183,879057314,Microgue,30928896,USD,1.99,77,17,3.5,4.0,1.13,4+,Games,43,4,16,1
3187,879828836,World Of Navy Ships,96100352,USD,1.99,5956,5956,4.5,4.5,1.0.0,12+,Games,43,5,1,1
3195,880971164,Assassin's Creed Identity,2538487808,USD,4.99,3517,1187,4.0,4.0,2.8.2,12+,Games,38,5,11,1
3198,881270303,XCOM®: Enemy Within,3508826112,USD,9.99,2855,2515,4.0,4.0,1.1.0,17+,Games,38,5,9,1
3206,882248810,Tractor Crew: Operation Cleanup,244719616,USD,1.99,8,3,4.0,3.5,2.0.9,4+,Games,40,5,1,1
3208,882453590,Reckless Racing 3,784058368,USD,2.99,299,39,4.0,4.0,1.1.7,17+,Games,38,5,10,1
3213,882687823,Heroes® of Might & Magic® III – HD Edition,1859333120,USD,9.99,800,203,3.5,4.0,1.2.0,12+,Games,24,5,8,1
3215,883144212,The Secret of Raven Rock,108105728,USD,0.99,173,111,4.0,4.0,1.1,4+,Games,38,5,11,1
3220,883854755,Game Cheats - Super-Mario Universe 2 Luigi Galaxy Starship Edition,45887488,USD,4.99,65,65,1.0,1.0,1.0,4+,Games,43,3,1,1
3222,883997728,Monty Python's The Ministry of Silly Walks,421027840,USD,1.99,356,145,4.0,4.5,1.2.7,4+,Games,38,2,1,1
3234,885792725,THE KING OF FIGHTERS '98,131387392,USD,2.99,401,401,4.5,4.5,1.0,12+,Games,38,5,2,1
3239,886212870,Blackwell 1: Legacy,317931520,USD,2.99,86,42,4.5,4.5,1.7.0,12+,Games,43,5,1,1
3242,886565180,FRAMED,357446656,USD,3.99,971,0,4.5,0.0,1.2,12+,Games,38,5,12,1
3251,887362336,RGB Express - Mini Truck Puzzle,37166080,USD,1.99,5575,209,4.5,4.5,1.4.1,4+,Games,40,5,8,1
3252,887649233,Broken Age ™,2890245120,USD,4.99,1641,864,4.5,4.5,2.3.10,9+,Games,39,5,6,1
3259,888382460,College Lacrosse 2014,128839680,USD,3.99,432,0,4.0,0.0,1.2,4+,Games,38,4,1,1
3264,888683802,Shades: A Simple Puzzle Game,44048384,USD,1.99,7598,447,4.5,4.5,1.3.1,4+,Games,38,5,14,1
3267,888988372,Offroad Legends 2,83378176,USD,0.99,1108,748,4.5,4.5,1.2.0,4+,Games,39,5,26,1
3270,890343394,Jurassic Life: Tyrannosaurus Rex Dinosaur Simulator,95854592,USD,0.99,842,800,4.5,4.5,1.1,9+,Games,43,5,1,1
3276,890479211,Bio Inc. Platinum - Biomedical Plague,104038400,USD,2.99,573,6,4.5,4.5,2.62,12+,Games,40,5,7,1
3283,891194610,Earn to Die 2,102755328,USD,1.99,3072,82,4.5,4.5,1.3,12+,Games,39,5,14,1
3290,891528055,MTN,252547072,USD,0.99,466,97,3.0,3.0,1.2,4+,Games,40,4,1,1
3294,891700302,BCM Surfing Game - World Surf Tour,188578816,USD,2.99,81,7,4.0,5.0,3.4,4+,Games,38,5,1,1
3304,892812659,80 Days,197683200,USD,4.99,1732,81,4.5,4.5,1.25,12+,Games,39,5,1,1
3309,893141226,Pumped BMX 2,98525184,USD,2.99,1440,1440,5.0,5.0,1.0,4+,Games,38,5,1,1
3310,893194736,Kitty Powers' Matchmaker,198530048,USD,2.99,2552,171,4.5,5.0,1.29.1,12+,Games,37,5,1,1
3313,893448956,Tiny Guardians,457842688,USD,3.99,1246,221,4.5,4.5,1.1.1,9+,Games,40,5,1,1
3320,894022200,The Guides,45310976,USD,2.99,397,232,4.5,5.0,1.3,4+,Games,40,5,1,1
